date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,ir_er_nr_import_mu,ir_er_nr_export_mu,ir_er_nr_net_mu,ir_er_wr_import_mu,ir_er_wr_export_mu,ir_er_wr_net_mu,ir_er_sr_import_mu,ir_er_sr_export_mu,ir_er_sr_net_mu,ir_er_ner_import_mu,ir_er_ner_export_mu,ir_er_ner_net_mu,ir_ner_nr_import_mu,ir_ner_nr_export_mu,ir_ner_nr_net_mu,ir_wr_nr_import_mu,ir_wr_nr_export_mu,ir_wr_nr_net_mu,ir_wr_sr_import_mu,ir_wr_sr_export_mu,ir_wr_sr_net_mu,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
2019-05-07,52026.0,49569.0,42109.0,21249.0,2466.0,167419.0,479.0,0.0,0.0,30.0,39.0,548.0,1179.0,1230.0,1037.0,444.0,42.0,3932.0,242.0,53.0,63.0,76.0,20.0,453.0,44.0,89.0,140.0,,,272.0,27.63,26.93,84.5,2.18,0.04,141.0,11.6,0.0,0.0,0.1,0.6,12.3,55598.0,53559.0,45995.0,21845.0,2450.0,174173.0,0.04,0.0,0.13,9.25,9.38,80.42,10.21,2792.0,73.0,453.0,95.0,130.0,477.0,4019.0,11.87,25.49,4966.0,11885.0,7772.0,1600.0,205.0,26428.0,9415.0,13910.0,3520.0,3275.0,50.0,30170.0,14381.0,25795.0,11292.0,4875.0,255.0,56597.0,264.9,-263.0,89.8,-75.7,-15.4,0.6,251.0,-260.4,87.3,-66.9,-14.2,-3.2,-13.9,2.6,-2.6,8.8,1.2,-3.8,12.4,-10.8,-26.5,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,53780.0,49667.0,42532.0,21737.0,2386.0,170102.0,575.0,0.0,0.0,0.0,77.0,652.0,1224.0,1221.0,1014.0,468.0,43.0,3971.0,243.0,51.0,63.0,74.0,18.0,449.0,49.0,107.0,154.0,,,309.0,0.0,27.49,80.74,2.17,0.0,110.0,12.2,0.0,0.0,0.0,1.2,13.4,57640.0,54148.0,44804.0,22505.0,2445.0,177678.0,0.067,0.0,2.42,18.25,20.67,71.57,7.75,2339.0,1031.0,216.0,166.0,309.0,426.0,4487.0,9.49,18.0,4967.0,11275.0,9822.0,1560.0,70.0,27694.0,10835.0,13745.0,4440.0,2985.0,50.0,32055.0,15802.0,25020.0,14262.0,4545.0,120.0,59748.0,276.9,-277.4,85.9,-73.6,-11.9,-0.1,259.5,-278.1,79.5,-56.9,-7.0,-3.0,-17.4,-0.8,-6.4,16.7,4.9,-2.9,11.8,-10.5,-23.1,1.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,45651.0,50622.0,44232.0,22119.0,2438.0,165062.0,563.0,0.0,0.0,0.0,102.0,665.0,1228.0,1220.0,1051.0,483.0,43.0,4024.0,272.0,57.0,88.0,83.0,19.0,519.0,31.0,97.0,55.0,,,183.0,24.41,26.1,86.07,2.17,0.04,139.0,13.4,0.0,0.0,0.0,2.8,16.1,56664.0,52765.0,46848.0,23193.0,2489.0,175492.0,0.06,0.06,1.27,9.72,11.05,65.16,23.78,2902.0,83.0,519.0,95.0,129.0,388.0,4116.0,9.43,24.34,4588.0,12764.0,8572.0,1350.0,104.0,27378.0,9915.0,15130.0,3310.0,2985.0,50.0,31390.0,14503.0,27894.0,11882.0,4335.0,153.0,58767.0,265.7,-292.8,101.1,-63.3,-10.1,0.7,245.9,-276.7,116.0,-59.2,-12.9,13.1,-19.8,16.1,14.8,4.1,-2.8,12.5,11.7,-10.8,-26.5,1.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-11,53987.0,50025.0,42729.0,20792.0,2310.0,169843.0,897.0,0.0,0.0,0.0,211.0,1108.0,1196.0,1212.0,1045.0,482.0,43.0,3977.0,272.0,58.0,74.0,84.0,21.0,509.0,32.0,79.0,75.0,,,185.0,25.91,25.6,79.78,2.13,0.04,133.0,11.0,0.0,0.0,0.0,1.5,12.4,55703.0,53300.0,46446.0,22731.0,2357.0,175419.0,0.028,0.0,0.24,2.56,2.8,75.83,21.37,2858.0,84.0,509.0,95.0,135.0,380.0,4061.0,9.34,24.22,4588.0,13424.0,8752.0,1350.0,104.0,28218.0,8940.0,14381.0,3580.0,3745.0,50.0,30696.0,13528.0,27805.0,12332.0,5095.0,153.0,58913.0,244.5,-276.2,101.8,-59.1,-11.2,-0.2,223.3,-271.8,128.1,-62.1,-13.2,4.3,-21.3,4.4,26.3,-3.0,-1.9,4.5,12.4,-9.5,-26.9,1.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-12,49553.0,47123.0,40886.0,20621.0,2187.0,160370.0,574.0,0.0,50.0,0.0,337.0,961.0,1158.0,1185.0,978.0,463.0,41.0,3825.0,262.0,53.0,64.0,78.0,18.0,474.0,20.0,68.0,59.0,,,147.0,25.89,25.5,76.73,2.13,0.03,130.0,11.3,0.0,0.0,0.0,3.1,14.3,53801.0,52378.0,42781.0,22261.0,2348.0,171647.0,0.034,0.0,0.19,4.87,5.06,74.59,20.35,2774.0,83.0,474.0,95.0,133.0,338.0,3897.0,8.67,23.28,4588.0,13809.0,8752.0,1350.0,100.0,28600.0,9465.0,13327.0,3580.0,3195.0,50.0,29617.0,14053.0,27136.0,12332.0,4545.0,150.0,58216.0,229.3,-260.2,109.2,-68.8,-12.1,-2.8,191.2,-235.6,114.6,-56.5,-11.2,2.5,-38.1,24.6,5.4,12.3,0.9,5.2,11.1,-10.2,-26.7,1.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,45899.0,49618.0,42029.0,20228.0,1864.0,159638.0,502.0,0.0,30.0,0.0,562.0,1094.0,1157.0,1212.0,1016.0,464.0,36.0,3884.0,242.0,56.0,66.0,73.0,15.0,451.0,23.0,74.0,105.0,,,202.0,25.14,25.3,82.08,0.92,0.04,133.0,11.0,0.0,0.3,0.0,7.9,19.2,52979.0,54923.0,44965.0,21983.0,1910.0,175256.0,0.049,0.0,0.05,8.72,8.76,67.82,23.41,2801.0,79.0,451.0,95.0,140.0,399.0,3964.0,10.06,23.83,4607.0,13859.0,9482.0,1850.0,65.0,29864.0,9465.0,13181.0,3580.0,3195.0,50.0,29471.0,14072.0,27040.0,13062.0,5045.0,115.0,59334.0,235.7,-269.4,93.6,-47.5,-12.3,0.1,223.8,-261.5,106.4,-54.8,-14.4,-0.5,-11.9,7.9,12.8,-7.3,-2.1,-0.6,11.2,-9.5,-26.4,1.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,52145.0,49582.0,41474.0,19421.0,2374.0,164996.0,605.0,0.0,65.0,0.0,109.0,779.0,1152.0,1217.0,1026.0,441.0,42.0,3877.0,252.0,47.0,79.0,59.0,16.0,454.0,24.0,89.0,85.0,,,198.0,24.82,25.3,81.7,2.15,0.04,134.0,10.8,0.0,0.6,0.0,2.5,13.9,54306.0,54487.0,45156.0,21132.0,2375.0,171476.0,0.047,0.0,0.97,10.07,11.04,75.05,13.91,2821.0,82.0,454.0,92.0,122.0,393.0,3964.0,9.93,23.68,4407.0,13919.0,9352.0,1350.0,35.0,29064.0,10070.0,13545.0,3520.0,3405.0,50.0,30590.0,14477.0,27464.0,12872.0,4755.0,85.0,59653.0,220.0,-261.8,107.8,-54.8,-10.8,0.3,202.0,-270.3,135.1,-58.9,-12.2,-4.2,-17.9,-8.4,27.3,-4.1,-1.4,-4.6,7.3,-9.5,-26.5,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,52067.0,50116.0,44172.0,21573.0,2545.0,170473.0,1233.0,0.0,25.0,0.0,109.0,1367.0,1140.0,1220.0,1029.0,460.0,43.0,3892.0,246.0,41.0,74.0,61.0,14.0,436.0,18.0,77.0,58.0,,,153.0,28.68,25.82,85.19,2.02,0.04,142.0,11.9,0.0,0.1,0.0,1.5,13.4,53033.0,54929.0,45349.0,22950.0,2440.0,174918.0,0.027,0.0,0.0,4.46,4.46,82.16,13.38,2883.0,83.0,436.0,91.0,121.0,352.0,3967.0,8.87,22.17,4407.0,11799.0,8692.0,1350.0,35.0,26283.0,8785.0,11043.0,3520.0,3195.0,50.0,26593.0,13192.0,22842.0,12212.0,4545.0,85.0,52876.0,227.9,-268.6,107.0,-55.3,-10.9,0.2,220.0,-282.0,125.3,-59.0,-9.1,-4.8,-7.9,-13.5,18.3,-3.7,1.8,-5.0,8.2,-9.5,-26.3,1.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,43471.0,50202.0,43299.0,22033.0,2293.0,161298.0,522.0,0.0,30.0,0.0,306.0,858.0,1089.0,1223.0,1037.0,484.0,43.0,3874.0,252.0,50.0,68.0,67.0,16.0,454.0,9.0,89.0,72.0,,,169.0,23.95,26.8,81.99,2.14,0.03,135.0,10.9,0.0,0.1,0.0,1.7,12.7,51209.0,54139.0,45058.0,23164.0,2399.0,170600.0,0.038,0.0,0.36,6.54,6.9,73.83,19.27,2835.0,78.0,454.0,94.0,122.0,360.0,3942.0,9.14,23.02,4907.0,12759.0,8472.0,1350.0,35.0,27524.0,9855.0,12575.0,3520.0,3405.0,50.0,29405.0,14762.0,25334.0,11992.0,4755.0,85.0,56928.0,220.0,-275.2,103.9,-39.3,-9.3,0.1,196.9,-274.8,130.8,-37.9,-11.0,4.0,-23.1,0.4,26.9,1.4,-1.7,3.9,6.8,-9.7,-25.6,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-18,49664.0,49617.0,43627.0,22084.0,2411.0,167403.0,564.0,0.0,20.0,0.0,182.0,766.0,1041.0,1216.0,1018.0,489.0,42.0,3808.0,266.0,56.0,69.0,70.0,18.0,479.0,8.0,86.0,48.0,,,142.0,28.02,25.5,84.63,2.15,0.02,140.0,10.8,0.0,0.1,0.0,3.7,14.7,51092.0,54020.0,44282.0,23247.0,2424.0,171961.0,0.042,0.0,0.1,10.82,10.93,68.44,20.64,2767.0,74.0,479.0,104.0,117.0,338.0,3880.0,8.72,23.76,5530.0,13615.0,7472.0,1100.0,35.0,27752.0,9645.0,11672.0,5530.0,4005.0,50.0,30902.0,15175.0,25287.0,13002.0,5105.0,85.0,58654.0,195.9,-266.6,106.3,-25.3,-10.0,0.4,173.1,-286.4,141.0,-18.8,-11.7,-2.8,-22.8,-19.8,34.7,6.5,-1.7,-3.2,9.4,-8.2,-25.9,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-19,48037.0,48393.0,41345.0,21605.0,2420.0,161800.0,580.0,0.0,0.0,0.0,129.0,709.0,1093.0,1189.0,982.0,467.0,42.0,3772.0,270.0,55.0,58.0,70.0,16.0,469.0,15.0,69.0,52.0,,,136.0,27.49,24.99,81.98,2.35,0.03,137.0,11.1,0.0,0.0,0.0,1.1,12.2,50484.0,52644.0,43101.0,23015.0,2405.0,168864.0,0.041,0.0,1.0,7.6,8.6,76.48,14.92,2770.0,79.0,469.0,111.0,121.0,324.0,3874.0,8.36,23.34,5030.0,15865.0,7472.0,1620.0,35.0,30022.0,10305.0,11019.0,6450.0,4215.0,50.0,32039.0,15335.0,26884.0,13922.0,5835.0,85.0,62060.0,201.7,-259.9,94.2,-25.6,-10.0,0.2,182.1,-255.8,114.0,-25.9,-13.4,1.1,-19.5,4.1,19.8,-0.2,-3.4,0.8,7.3,-10.5,-25.7,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,51707.0,51951.0,43436.0,22032.0,2591.0,171717.0,1305.0,0.0,66.0,0.0,74.0,1445.0,1165.0,1244.0,1034.0,484.0,44.0,3971.0,290.0,63.0,74.0,72.0,15.0,515.0,10.0,66.0,42.0,,,118.0,28.72,25.3,85.55,2.32,0.04,142.0,15.3,0.0,0.0,0.0,1.2,16.5,53878.0,55852.0,46624.0,23454.0,2612.0,176868.0,0.111,0.06,6.52,25.56,32.13,64.35,3.52,2908.0,91.0,514.0,113.0,141.0,307.0,4075.0,7.54,22.94,4157.0,14925.0,6812.0,1620.0,85.0,27599.0,9370.0,10847.0,3620.0,4005.0,50.0,27892.0,13527.0,25772.0,10432.0,5625.0,135.0,55491.0,208.2,-267.4,97.0,-28.4,-9.6,-0.2,199.6,-267.1,106.7,-29.5,-13.1,-3.4,-8.7,0.3,9.7,-1.1,-3.5,-3.3,6.2,-11.0,-26.2,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-21,52349.0,51656.0,42436.0,21721.0,2572.0,170734.0,1021.0,0.0,0.0,0.0,150.0,1171.0,1192.0,1260.0,1052.0,486.0,47.0,4036.0,278.0,59.0,64.0,67.0,15.0,482.0,8.0,81.0,59.0,,,148.0,21.95,25.7,79.19,1.0,0.04,128.0,15.8,0.0,0.0,0.0,2.2,18.0,55867.0,56350.0,45275.0,23181.0,2624.0,177220.0,0.085,0.59,3.94,15.97,20.5,66.19,13.31,3004.0,91.0,482.0,115.0,141.0,322.0,4154.0,7.75,22.12,4276.0,15909.0,6812.0,1370.0,35.0,28402.0,8770.0,11306.0,3520.0,4005.0,50.0,27651.0,13046.0,27215.0,10332.0,5375.0,85.0,56053.0,215.3,-250.9,80.4,-34.7,-9.8,0.3,214.0,-248.8,73.9,-30.9,-9.0,-0.8,-1.3,2.1,-6.5,3.8,0.8,-1.1,8.1,-11.0,-26.3,1.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,53794.0,51115.0,43385.0,21222.0,2619.0,172135.0,892.0,0.0,0.0,0.0,79.0,971.0,1219.0,1254.0,1054.0,478.0,47.0,4051.0,271.0,54.0,65.0,70.0,17.0,477.0,14.0,88.0,42.0,,,144.0,26.19,26.86,84.75,1.06,0.02,139.0,11.6,0.0,0.0,0.0,2.4,13.9,56324.0,57996.0,47477.0,22652.0,2661.0,180189.0,0.033,0.0,0.0,5.31,5.31,77.4,17.29,3003.0,86.0,477.0,114.0,136.0,332.0,4148.0,8.01,22.26,4376.0,13765.0,6012.0,1620.0,35.0,25808.0,9430.0,12218.0,3770.0,3195.0,50.0,28663.0,13806.0,25983.0,9782.0,4815.0,85.0,54470.0,221.8,-258.4,94.4,-49.8,-7.7,0.4,228.1,-271.3,101.6,-54.9,-9.1,-5.5,6.3,-12.9,7.2,-5.1,-1.4,-5.9,7.0,-9.8,-26.7,1.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,46683.0,51395.0,42143.0,20551.0,2424.0,163196.0,573.0,0.0,-50.0,0.0,114.0,638.0,1253.0,1276.0,1060.0,458.0,44.0,4091.0,295.0,56.0,61.0,78.0,20.0,509.0,21.0,88.0,61.0,,,170.0,27.38,26.14,78.07,2.25,0.03,134.0,11.5,0.0,0.0,0.0,2.9,14.4,55360.0,57409.0,47298.0,21853.0,2468.0,181003.0,0.044,0.0,0.32,5.5,5.82,74.88,19.29,2971.0,90.0,509.0,115.0,141.0,362.0,4188.0,8.63,23.54,4115.0,12949.0,6422.0,2120.0,535.0,26141.0,7510.0,12953.0,4190.0,3405.0,50.0,28108.0,11625.0,25902.0,10612.0,5525.0,585.0,54249.0,216.9,-261.9,89.6,-42.3,-2.3,0.0,215.7,-261.1,98.8,-55.7,-3.7,-6.1,-1.2,0.8,9.2,-13.4,-1.4,-6.1,10.1,-7.9,-21.8,1.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,52009.0,51156.0,43082.0,21496.0,2263.0,170006.0,1048.0,0.0,25.0,0.0,126.0,1199.0,1147.0,1254.0,1025.0,476.0,42.0,3944.0,279.0,40.0,54.0,83.0,23.0,479.0,17.0,87.0,66.0,,,170.0,27.27,26.74,84.12,2.24,0.02,140.0,10.3,0.0,0.2,0.0,3.4,13.9,53747.0,57219.0,46159.0,22065.0,2341.0,175279.0,0.026,0.0,0.0,1.76,1.76,74.2,24.04,2860.0,87.0,479.0,116.0,130.0,367.0,4038.0,9.08,23.83,4157.0,12219.0,5762.0,1895.0,500.0,24533.0,7510.0,13515.0,4560.0,2590.0,50.0,28225.0,11667.0,25734.0,10322.0,4485.0,550.0,52758.0,183.1,-247.0,94.1,-24.1,-5.9,0.1,172.0,-243.6,108.4,-27.5,-8.7,0.7,-11.1,3.4,14.3,-3.3,-2.8,0.5,14.5,-9.8,-24.6,1.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-25,52169.0,51165.0,42508.0,18162.0,2376.0,166380.0,553.0,0.0,0.0,0.0,148.0,701.0,1175.0,1248.0,1009.0,443.0,42.0,3918.0,267.0,40.0,52.0,72.0,18.0,450.0,7.0,65.0,97.0,,,168.0,29.24,23.21,88.22,2.3,0.03,143.0,10.7,0.0,0.0,0.0,4.3,15.1,55256.0,55627.0,44913.0,21572.0,2471.0,172293.0,0.048,0.0,0.51,6.41,6.92,65.03,28.04,2851.0,89.0,450.0,116.0,130.0,368.0,4003.0,9.19,23.33,4783.0,12219.0,6262.0,1395.0,535.0,25194.0,7050.0,12512.0,6280.0,3010.0,50.0,28902.0,11833.0,24731.0,12542.0,4405.0,585.0,54096.0,203.4,-255.6,77.9,-22.8,-3.0,0.0,207.4,-242.9,88.8,-44.4,-3.7,5.2,4.0,12.7,10.9,-21.6,-0.7,5.3,7.9,-7.8,-23.4,1.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-26,50380.0,49544.0,39967.0,20250.0,2495.0,162636.0,483.0,9.0,0.0,0.0,116.0,608.0,1175.0,1216.0,961.0,440.0,45.0,3836.0,260.0,19.0,46.0,89.0,17.0,431.0,11.0,78.0,122.0,,,210.0,28.14,25.22,87.67,2.34,0.04,143.0,11.0,0.1,0.0,0.0,2.7,13.8,54837.0,53621.0,41625.0,22491.0,2501.0,171713.0,0.029,0.0,0.0,1.45,1.45,74.78,23.77,2768.0,78.0,431.0,117.0,121.0,412.0,3926.0,10.49,24.44,4193.0,12219.0,7112.0,1720.0,35.0,25279.0,6390.0,13620.0,6300.0,2840.0,50.0,29200.0,10583.0,25839.0,13412.0,4560.0,85.0,54478.0,215.0,-254.7,88.4,-42.7,-5.8,0.2,218.0,-246.2,76.7,-47.5,-5.0,-4.0,3.1,8.4,-11.7,-4.8,0.8,-4.2,15.5,-9.9,-26.4,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,53530.0,51613.0,43142.0,21552.0,2460.0,172297.0,944.0,0.0,0.0,0.0,158.0,1102.0,1235.0,1254.0,1008.0,485.0,43.0,4025.0,258.0,28.0,71.0,90.0,17.0,463.0,12.0,85.0,86.0,,,183.0,32.23,25.72,85.15,2.48,0.02,146.0,11.2,0.0,0.0,0.0,2.9,14.1,56889.0,56971.0,45914.0,23396.0,2493.0,181051.0,0.063,0.0,3.7,13.15,16.85,75.13,8.02,2942.0,80.0,463.0,116.0,130.0,374.0,4107.0,9.11,23.22,5083.0,11775.0,7112.0,1700.0,90.0,25759.0,7250.0,13326.0,4640.0,2880.0,50.0,28146.0,12333.0,25101.0,11752.0,4580.0,139.0,53905.0,236.0,-269.5,89.1,-50.8,-4.8,0.0,236.8,-272.2,95.3,-53.5,-10.3,-3.9,0.8,-2.7,6.2,-2.7,-5.5,-3.9,10.4,-10.5,-26.5,1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,54812.0,51413.0,44278.0,20474.0,2645.0,173622.0,761.0,0.0,0.0,0.0,86.0,847.0,1277.0,1266.0,1051.0,483.0,47.0,4124.0,263.0,26.0,67.0,77.0,18.0,451.0,10.0,91.0,90.0,,,191.0,35.21,25.24,84.4,2.18,0.04,147.0,12.0,0.0,0.0,0.0,1.1,13.0,57369.0,57220.0,45419.0,23153.0,2646.0,178995.0,0.04,0.0,0.57,7.41,7.97,75.31,16.71,3003.0,83.0,451.0,116.0,147.0,399.0,4199.0,9.5,23.01,4261.0,11919.0,7822.0,1450.0,106.0,25559.0,7910.0,11609.0,4310.0,3170.0,50.0,27049.0,12171.0,23528.0,12132.0,4620.0,156.0,52607.0,226.0,-271.0,92.6,-41.5,-7.1,-0.9,232.7,-278.2,91.7,-38.7,-8.5,-0.9,6.7,-7.2,-0.9,2.8,-1.4,0.0,9.3,-10.3,-26.1,1.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,55876.0,51761.0,43693.0,22349.0,2702.0,176381.0,884.0,0.0,0.0,0.0,114.0,998.0,1306.0,1260.0,1024.0,490.0,48.0,4129.0,259.0,21.0,47.0,75.0,16.0,418.0,16.0,96.0,72.0,,,184.0,28.63,25.9,83.22,1.05,0.05,139.0,12.9,0.0,0.0,0.0,1.3,14.2,58642.0,57096.0,45949.0,23194.0,2783.0,181795.0,0.03,0.0,0.0,3.36,3.36,77.21,19.43,3060.0,85.0,418.0,116.0,146.0,380.0,4205.0,9.05,21.74,4824.0,11639.0,7322.0,1450.0,77.0,25312.0,8120.0,11505.0,3590.0,3590.0,50.0,26855.0,12944.0,23144.0,10912.0,5040.0,127.0,52167.0,237.4,-284.3,91.0,-37.1,-7.0,0.0,252.6,-305.3,94.0,-35.4,-6.8,-0.8,15.2,-21.0,3.0,1.7,0.2,-0.8,8.6,-10.8,-26.4,1.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,56513.0,51494.0,43549.0,20641.0,2601.0,174798.0,560.0,0.0,0.0,0.0,168.0,728.0,1347.0,1263.0,1018.0,472.0,46.0,4145.0,276.0,19.0,52.0,75.0,15.0,435.0,14.0,104.0,74.0,,,192.0,25.05,25.42,75.67,1.13,0.04,127.0,11.7,0.0,0.0,0.0,1.9,13.6,60393.0,57102.0,45295.0,21868.0,2570.0,182610.0,0.043,0.0,0.0,4.56,4.56,64.11,31.33,3073.0,83.0,435.0,116.0,146.0,378.0,4232.0,8.94,21.96,3830.0,12566.0,6222.0,1950.0,327.0,24895.0,6910.0,11295.0,3980.0,4090.0,50.0,26325.0,10740.0,23861.0,10202.0,6040.0,377.0,51220.0,234.6,-284.5,90.1,-35.7,-4.5,-0.1,255.8,-300.3,97.5,-45.2,-3.2,4.7,21.2,-15.7,7.4,-9.5,1.3,4.7,9.4,-8.4,-27.1,1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,56432.0,50970.0,43386.0,19749.0,2408.0,172945.0,1107.0,0.0,0.0,0.0,87.0,1194.0,1342.0,1253.0,1027.0,445.0,45.0,4112.0,306.0,23.0,47.0,67.0,15.0,459.0,18.0,89.0,90.0,,,197.0,27.84,24.88,81.61,2.26,0.03,137.0,15.8,0.0,0.0,0.0,1.0,16.8,60422.0,55537.0,45233.0,20584.0,2383.0,178134.0,0.034,0.0,0.13,1.31,1.44,69.26,29.31,2995.0,87.0,459.0,110.0,142.0,392.0,4186.0,9.36,22.96,4096.0,11771.0,5762.0,950.0,327.0,22906.0,7050.0,11925.0,4760.0,4190.0,50.0,27975.0,11146.0,23696.0,10522.0,5140.0,377.0,50880.0,223.1,-268.3,75.9,-30.8,-0.2,-0.4,240.5,-268.5,89.7,-61.0,-3.0,-2.3,17.4,-0.1,13.8,-30.2,-2.7,-1.9,10.0,-8.1,-26.2,1.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,55018.0,51120.0,44145.0,21380.0,2482.0,174145.0,999.0,0.0,0.0,0.0,250.0,1249.0,1333.0,1164.0,994.0,465.0,46.0,4002.0,325.0,19.0,56.0,68.0,16.0,484.0,22.0,97.0,109.0,,,228.0,29.13,23.9,75.77,2.28,0.03,131.0,14.6,0.0,0.0,0.0,1.1,15.7,60036.0,56113.0,44420.0,22707.0,2526.0,181053.0,0.063,0.0,1.3,12.84,14.13,63.08,22.79,2879.0,92.0,484.0,104.0,132.0,415.0,4106.0,10.12,24.44,4303.0,13159.0,6762.0,950.0,306.0,25480.0,7210.0,11040.0,6290.0,4090.0,50.0,28680.0,11513.0,24199.0,13052.0,5040.0,356.0,54160.0,244.6,-262.4,68.6,-51.5,0.7,0.1,249.8,-261.9,64.0,-46.2,-1.5,4.2,5.2,0.5,-4.6,5.3,-2.2,4.1,9.6,-8.9,-26.3,1.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
